Jahr	Altersquote	20-64 Jährige	65 und älter
2009	77.931904161412	1586	1236
2009	9.245684558997	4229	391
2009	3.84161917862	10178	391
2009	3.245890752116	12046	391
2009	6.641753015118	5887	391
2009	8.025451559934	4872	391
2009	27.438596491228	1425	391
2009	10.924839340597	3579	391
2009	10.900473933649	3587	391
2009	55.148095909732	709	391
2009	3.434041805726	11386	391
2009	8.132279534109	4808	391
2009	23.301549463647	1678	391
2009	3.519035190351	11111	391
2009	14.55154447339	2687	391
2009	8.280389665396	4722	391
2009	12.480051069262	3133	391
2009	5.866466616654	6665	391
2009	7.506239201382	5209	391
2009	2.976099862992	13138	391
2009	4.953756493095	7893	391
2009	24.653215636822	1586	391
2009	71.529912508867	4229	3025
2009	29.720966791118	10178	3025
2009	25.112070396812	12046	3025
2009	51.384406319007	5887	3025
2009	62.089490968801	4872	3025
2009	212.280701754385	1425	3025
2009	84.520815870354	3579	3025
2009	84.332311123501	3587	3025
2009	426.657263751763	709	3025
2009	26.567714737396	11386	3025
2009	62.915973377703	4808	3025
2009	180.274135876042	1678	3025
2009	27.225272252722	11111	3025
2009	112.579084480833	2687	3025
2009	64.06183820415	4722	3025
2009	96.552824768592	3133	3025
2009	45.386346586646	6665	3025
2009	58.07256671146	5209	3025
2009	23.024813518039	13138	3025
2009	38.325098188268	7893	3025
2009	190.731399747793	1586	3025
2009	35.46937810357	4229	1500
2009	14.737669483199	10178	1500
2009	12.452266312468	12046	1500
2009	25.479870901987	5887	1500
2009	30.788177339901	4872	1500
2009	105.263157894736	1425	1500
2009	41.911148365465	3579	1500
2009	41.817674937273	3587	1500
2009	211.565585331452	709	1500
2009	13.174073423502	11386	1500
2009	31.198003327787	4808	1500
2009	89.392133492252	1678	1500
2009	13.50013500135	11111	1500
2009	55.824339411983	2687	1500
2009	31.766200762388	4722	1500
2009	47.877433769549	3133	1500
2009	22.505626406601	6665	1500
2009	28.796314071798	5209	1500
2009	11.417262901507	13138	1500
2009	19.004180919802	7893	1500
2009	94.577553593947	1586	1500
2010	50.331753554502	5275	2655
2010	44.87071150921	5917	2655
2010	20.407378939277	13010	2655
2010	54.316693944353	4888	2655
2010	189.372325249643	1402	2655
2010	40.154264972776	6612	2655
2010	23.45406360424	11320	2655
2010	23.543495610534	11277	2655
2010	161.202185792349	1647	2655
2010	75.276438899914	3527	2655
2010	56.71864986114	4681	2655
2010	385.341074020319	689	2655
2010	21.578348504551	12304	2655
2010	73.140495867768	3630	2655
2010	55.69540591567	4767	2655
2010	33.955748816984	7819	2655
2010	25.465183195856	10426	2655
2010	85.672797676669	3099	2655
2010	62.84023668639	4225	2655
2010	167.825537294563	1582	2655
2010	99.887133182844	2658	2655
2010	58.407582938388	5275	3081
2010	52.070305898259	5917	3081
2010	23.681783243658	13010	3081
2010	63.031914893617	4888	3081
2010	219.757489300998	1402	3081
2010	46.597096188747	6612	3081
2010	27.217314487632	11320	3081
2010	27.321096036179	11277	3081
2010	187.067395264116	1647	3081
2010	87.354692373121	3527	3081
2010	65.819269386883	4681	3081
2010	447.169811320754	689	3081
2010	25.040637191157	12304	3081
2010	84.876033057851	3630	3081
2010	64.631843926998	4767	3081
2010	39.404015858805	7819	3081
2010	29.551122194513	10426	3081
2010	99.419167473378	3099	3081
2010	72.923076923076	4225	3081
2010	194.753476611883	1582	3081
2010	115.914221218961	2658	3081
2010	42.293838862559	5275	2231
2010	37.704918032786	5917	2231
2010	17.148347425057	13010	2231
2010	45.642389525368	4888	2231
2010	159.129814550641	1402	2231
2010	33.741681790683	6612	2231
2010	19.708480565371	11320	2231
2010	19.783630398155	11277	2231
2010	135.458409228901	1647	2231
2010	63.254890842075	3527	2231
2010	47.660756248664	4681	2231
2010	323.802612481857	689	2231
2010	18.132314694408	12304	2231
2010	61.460055096418	3630	2231
2010	46.800923012376	4767	2231
2010	28.533060493669	7819	2231
2010	21.398427009399	10426	2231
2010	71.990964827363	3099	2231
2010	52.80473372781	4225	2231
2010	141.02402022756	1582	2231
2010	83.935289691497	2658	2231
2010	730.350710900473	5275	38526
2010	651.106979888456	5917	38526
2010	296.126056879323	13010	38526
2010	788.17512274959	4888	38526
2010	2747.93152639087	1402	38526
2010	582.667876588021	6612	38526
2010	340.335689045936	11320	38526
2010	341.633413141793	11277	38526
2010	2339.162112932604	1647	38526
2010	1092.316416217748	3527	38526
2010	823.029267250587	4681	38526
2010	5591.582002902757	689	38526
2010	313.117685305591	12304	38526
2010	1061.322314049586	3630	38526
2010	808.181246066708	4767	38526
2010	492.722854584985	7819	38526
2010	369.518511413773	10426	38526
2010	1243.175217812197	3099	38526
2010	911.85798816568	4225	38526
2010	2435.271807838179	1582	38526
2010	1449.435665914221	2658	38526
2010	37.270142180094	5275	1966
2010	33.226297110021	5917	1966
2010	15.11145272867	13010	1966
2010	40.220949263502	4888	1966
2010	140.228245363766	1402	1966
2010	29.733817301875	6612	1966
2010	17.367491166077	11320	1966
2010	17.433714640418	11277	1966
2010	119.368548876745	1647	1966
2010	55.741423305925	3527	1966
2010	41.999572740867	4681	1966
2010	285.341074020319	689	1966
2010	15.978543563068	12304	1966
2010	54.159779614325	3630	1966
2010	41.241871197818	4767	1966
2010	25.143880291597	7819	1966
2010	18.856704392863	10426	1966
2010	63.439819296547	3099	1966
2010	46.532544378698	4225	1966
2010	124.273072060682	1582	1966
2010	73.965387509405	2658	1966
2010	23.488151658767	5275	1239
2010	20.939665370965	5917	1239
2010	9.523443504996	13010	1239
2010	25.347790507364	4888	1239
2010	88.373751783166	1402	1239
2010	18.738656987295	6612	1239
2010	10.945229681978	11320	1239
2010	10.986964618249	11277	1239
2010	75.227686703096	1647	1239
2010	35.12900481996	3527	1239
2010	26.468703268532	4681	1239
2010	179.825834542815	689	1239
2010	10.06989596879	12304	1239
2010	34.132231404958	3630	1239
2010	25.991189427312	4767	1239
2010	15.846016114592	7819	1239
2010	11.883752158066	10426	1239
2010	39.980638915779	3099	1239
2010	29.325443786982	4225	1239
2010	78.318584070796	1582	1239
2010	46.613995485327	2658	1239
2010	46.786729857819	5275	2468
2010	41.710326178806	5917	2468
2010	18.970023059185	13010	2468
2010	50.490998363338	4888	2468
2010	176.034236804564	1402	2468
2010	37.326073805202	6612	2468
2010	21.802120141342	11320	2468
2010	21.885253170169	11277	2468
2010	149.848208864602	1647	2468
2010	69.974482563084	3527	2468
2010	52.723776970732	4681	2468
2010	358.200290275761	689	2468
2010	20.058517555266	12304	2468
2010	67.988980716253	3630	2468
2010	51.772603314453	4767	2468
2010	31.564138636654	7819	2468
2010	23.671590255131	10426	2468
2010	79.638593094546	3099	2468
2010	58.414201183431	4225	2468
2010	156.005056890012	1582	2468
2010	92.851768246802	2658	2468
2010	7.601895734597	5275	401
2010	6.77708298124	5917	401
2010	3.082244427363	13010	401
2010	8.203764320785	4888	401
2010	28.601997146932	1402	401
2010	6.064730792498	6612	401
2010	3.542402826855	11320	401
2010	3.55591025982	11277	401
2010	24.347298117789	1647	401
2010	11.369435781117	3527	401
2010	8.566545609912	4681	401
2010	58.200290275761	689	401
2010	3.259102730819	12304	401
2010	11.046831955922	3630	401
2010	8.411999160897	4767	401
2010	5.128533060493	7819	401
2010	3.846153846153	10426	401
2010	12.939657954178	3099	401
2010	9.491124260355	4225	401
2010	25.347661188369	1582	401
2010	15.086531226486	2658	401
2010	28.094786729857	5275	1482
2010	25.046476254858	5917	1482
2010	11.391237509607	13010	1482
2010	30.31914893617	4888	1482
2010	105.706134094151	1402	1482
2010	22.413793103448	6612	1482
2010	13.091872791519	11320	1482
2010	13.141793030061	11277	1482
2010	89.981785063752	1647	1482
2010	42.018712787071	3527	1482
2010	31.659901730399	4681	1482
2010	215.094339622641	689	1482
2010	12.044863459037	12304	1482
2010	40.826446280991	3630	1482
2010	31.088735053492	4767	1482
2010	18.953830413096	7819	1482
2010	14.214463840399	10426	1482
2010	47.821878025169	3099	1482
2010	35.076923076923	4225	1482
2010	93.678887484197	1582	1482
2010	55.756207674943	2658	1482
2010	57.554502369668	5275	3036
2010	51.309785364204	5917	3036
2010	23.335895465026	13010	3036
2010	62.111292962356	4888	3036
2010	216.547788873038	1402	3036
2010	45.916515426497	6612	3036
2010	26.819787985865	11320	3036
2010	26.922053737696	11277	3036
2010	184.335154826958	1647	3036
2010	86.07882052736	3527	3036
2010	64.857936338389	4681	3036
2010	440.638606676342	689	3036
2010	24.674902470741	12304	3036
2010	83.636363636363	3630	3036
2010	63.687853996224	4767	3036
2010	38.828494692415	7819	3036
2010	29.119508920007	10426	3036
2010	97.967086156824	3099	3036
2010	71.85798816568	4225	3036
2010	191.908975979772	1582	3036
2010	114.221218961625	2658	3036
2010	20	5275	1055
2010	17.829981409498	5917	1055
2010	8.109146810146	13010	1055
2010	21.583469721767	4888	1055
2010	75.249643366619	1402	1055
2010	15.955837870538	6612	1055
2010	9.319787985865	11320	1055
2010	9.355324997783	11277	1055
2010	64.055859137826	1647	1055
2010	29.91210660618	3527	1055
2010	22.537919248023	4681	1055
2010	153.120464441219	689	1055
2010	8.5744473342	12304	1055
2010	29.063360881542	3630	1055
2010	22.131319488147	4767	1055
2010	13.492774012021	7819	1055
2010	10.118933435641	10426	1055
2010	34.043239754759	3099	1055
2010	24.970414201183	4225	1055
2010	66.687737041719	1582	1055
2010	39.69149736644	2658	1055
2010	15.393364928909	5275	812
2010	13.723170525604	5917	812
2010	6.241352805534	13010	812
2010	16.612111292962	4888	812
2010	57.917261055634	1402	812
2010	12.280701754385	6612	812
2010	7.173144876325	11320	812
2010	7.200496585971	11277	812
2010	49.30176077717	1647	812
2010	23.02239863907	3527	812
2010	17.346720786156	4681	812
2010	117.851959361393	689	812
2010	6.599479843953	12304	812
2010	22.369146005509	3630	812
2010	17.033773861967	4767	812
2010	10.384959713518	7819	812
2010	7.788221753309	10426	812
2010	26.202000645369	3099	812
2010	19.218934911242	4225	812
2010	51.327433628318	1582	812
2010	30.549285176824	2658	812
2010	44.796208530805	5275	2363
2010	39.935778266013	5917	2363
2010	18.16295157571	13010	2363
2010	48.342880523731	4888	2363
2010	168.544935805991	1402	2363
2010	35.738052026618	6612	2363
2010	20.874558303886	11320	2363
2010	20.954154473707	11277	2363
2010	143.472981177899	1647	2363
2010	66.997448256308	3527	2363
2010	50.480666524246	4681	2363
2010	342.960812772133	689	2363
2010	19.205136540962	12304	2363
2010	65.096418732782	3630	2363
2010	49.569960142647	4767	2363
2010	30.221255915078	7819	2363
2010	22.664492614617	10426	2363
2010	76.250403355921	3099	2363
2010	55.92899408284	4225	2363
2010	149.367888748419	1582	2363
2010	88.90142964635	2658	2363
2010	9.156398104265	5275	483
2010	8.16292039885	5917	483
2010	3.712528823981	13010	483
2010	9.881342062193	4888	483
2010	34.450784593437	1402	483
2010	7.304900181488	6612	483
2010	4.266784452296	11320	483
2010	4.283054003724	11277	483
2010	29.326047358834	1647	483
2010	13.69435781117	3527	483
2010	10.318308053834	4681	483
2010	70.10159651669	689	483
2010	3.925552665799	12304	483
2010	13.305785123966	3630	483
2010	10.132158590308	4767	483
2010	6.177260519247	7819	483
2010	4.632649146364	10426	483
2010	15.585672797676	3099	483
2010	11.431952662721	4225	483
2010	30.530973451327	1582	483
2010	18.171557562076	2658	483
2010	10.047393364928	5275	530
2010	8.957241845529	5917	530
2010	4.073789392774	13010	530
2010	10.842880523731	4888	530
2010	37.803138373751	1402	530
2010	8.015728977616	6612	530
2010	4.681978798586	11320	530
2010	4.699831515473	11277	530
2010	32.17972070431	1647	530
2010	15.026935072299	3527	530
2010	11.322367015594	4681	530
2010	76.923076923076	689	530
2010	4.307542262678	12304	530
2010	14.600550964187	3630	530
2010	11.118103629116	4767	530
2010	6.778360404143	7819	530
2010	5.083445233071	10426	530
2010	17.102291061632	3099	530
2010	12.544378698224	4225	530
2010	33.501896333754	1582	530
2010	19.939804364183	2658	530
2010	18.710900473933	5275	987
2010	16.68075038026	5917	987
2010	7.586471944657	13010	987
2010	20.192307692307	4888	987
2010	70.39942938659	1402	987
2010	14.927404718693	6612	987
2010	8.719081272084	11320	987
2010	8.752327746741	11277	987
2010	59.927140255009	1647	987
2010	27.984122483697	3527	987
2010	21.085238196966	4681	987
2010	143.251088534107	689	987
2010	8.02178153446	12304	987
2010	27.190082644628	3630	987
2010	20.704845814977	4767	987
2010	12.623097582811	7819	987
2010	9.466717820832	10426	987
2010	31.848983543078	3099	987
2010	23.360946745562	4225	987
2010	62.389380530973	1582	987
2010	37.133182844243	2658	987
2010	52.170616113744	5275	2752
2010	46.510055771505	5917	2752
2010	21.152959262106	13010	2752
2010	56.301145662847	4888	2752
2010	196.291012838801	1402	2752
2010	41.621294615849	6612	2752
2010	24.310954063604	11320	2752
2010	24.403653453932	11277	2752
2010	167.09168184578	1647	2752
2010	78.026651545222	3527	2752
2010	58.79085665456	4681	2752
2010	399.419448476052	689	2752
2010	22.366710013003	12304	2752
2010	75.812672176308	3630	2752
2010	57.730228655338	4767	2752
2010	35.196316664535	7819	2752
2010	26.395549587569	10426	2752
2010	88.802839625685	3099	2752
2010	65.136094674556	4225	2752
2010	173.957016434892	1582	2752
2010	103.536493604213	2658	2752
2010	56	5275	2954
2010	49.923947946594	5917	2954
2010	22.705611068408	13010	2954
2010	60.433715220949	4888	2954
2010	210.699001426533	1402	2954
2010	44.676346037507	6612	2954
2010	26.095406360424	11320	2954
2010	26.194909993792	11277	2954
2010	179.356405585913	1647	2954
2010	83.753898497306	3527	2954
2010	63.106173894466	4681	2954
2010	428.737300435413	689	2954
2010	24.00845253576	12304	2954
2010	81.377410468319	3630	2954
2010	61.967694566813	4767	2954
2010	37.779767233661	7819	2954
2010	28.333013619796	10426	2954
2010	95.321071313326	3099	2954
2010	69.917159763313	4225	2954
2010	186.725663716814	1582	2954
2010	111.136192626034	2658	2954
2010	5.042654028436	5275	266
2010	4.495521379077	5917	266
2010	2.044581091468	13010	266
2010	5.441898527004	4888	266
2010	18.972895863052	1402	266
2010	4.022988505747	6612	266
2010	2.349823321554	11320	266
2010	2.358783364369	11277	266
2010	16.150576806314	1647	266
2010	7.541820243833	3527	266
2010	5.68254646443	4681	266
2010	38.606676342525	689	266
2010	2.16189856957	12304	266
2010	7.32782369146	3630	266
2010	5.580029368575	4767	266
2010	3.401969561324	7819	266
2010	2.551314022635	10426	266
2010	8.583414004517	3099	266
2010	6.295857988165	4225	266
2010	16.814159292035	1582	266
2010	10.007524454477	2658	266
2010	34.483412322274	5275	1819
2010	30.74193003211	5917	1819
2010	13.981552651806	13010	1819
2010	37.213584288052	4888	1819
2010	129.743223965763	1402	1819
2010	27.510586811857	6612	1819
2010	16.068904593639	11320	1819
2010	16.130176465371	11277	1819
2010	110.443230115361	1647	1819
2010	51.573575276438	3527	1819
2010	38.859218115787	4681	1819
2010	264.005805515239	689	1819
2010	14.783810143042	12304	1819
2010	50.110192837465	3630	1819
2010	38.158170757289	4767	1819
2010	23.263844481391	7819	1819
2010	17.446767696144	10426	1819
2010	58.696353662471	3099	1819
2010	43.053254437869	4225	1819
2010	114.981036662452	1582	1819
2010	68.434913468773	2658	1819
2010	9.023696682464	5275	476
2010	8.044617204664	5917	476
2010	3.658724058416	13010	476
2010	9.738134206219	4888	476
2010	33.951497860199	1402	476
2010	7.199032062915	6612	476
2010	4.204946996466	11320	476
2010	4.220980757293	11277	476
2010	28.90103217972	1647	476
2010	13.495888857385	3527	476
2010	10.168767357402	4681	476
2010	69.085631349782	689	476
2010	3.868660598179	12304	476
2010	13.112947658402	3630	476
2010	9.985315712187	4767	476
2010	6.087735004476	7819	476
2010	4.565509303663	10426	476
2010	15.359793481768	3099	476
2010	11.266272189349	4225	476
2010	30.088495575221	1582	476
2010	17.908201655379	2658	476
2010	103.696682464454	5275	5470
2010	92.445496028392	5917	5470
2010	42.044581091468	13010	5470
2010	111.906710310965	4888	5470
2010	390.156918687589	1402	5470
2010	82.728372655777	6612	5470
2010	48.321554770318	11320	5470
2010	48.505808282344	11277	5470
2010	332.119004250151	1647	5470
2010	155.089311029203	3527	5470
2010	116.855372783593	4681	5470
2010	793.904208998548	689	5470
2010	44.457087126137	12304	5470
2010	150.688705234159	3630	5470
2010	114.747220474092	4767	5470
2010	69.957795114464	7819	5470
2010	52.464991367734	10426	5470
2010	176.50855114553	3099	5470
2010	129.467455621301	4225	5470
2010	345.764854614412	1582	5470
2010	205.793829947328	2658	5470
2011	15.51724137931	1682	261
2011	8.59400724399	3037	261
2011	4.881241817841	5347	261
2011	1.990694836396	13111	261
2011	5.27379268539	4949	261
2011	3.297536323436	7915	261
2011	2.083167052438	12529	261
2011	9.81941309255	2658	261
2011	2.317527970165	11262	261
2011	2.269762588051	11499	261
2011	5.392561983471	4840	261
2011	15.443786982248	1690	261
2011	16.415094339622	1590	261
2011	7.408458699971	3523	261
2011	37.073863636363	704	261
2011	6.198052719069	4211	261
2011	2.472527472527	10556	261
2011	3.894941053574	6701	261
2011	4.371127114386	5971	261
2011	5.445441268516	4793	261
2011	7.209944751381	3620	261
2011	327.586206896551	1682	5510
2011	181.429041817583	3037	5510
2011	103.048438376659	5347	5510
2011	42.02577987949	13111	5510
2011	111.335623358254	4949	5510
2011	69.614655716993	7915	5510
2011	43.977971107031	12529	5510
2011	207.298720842738	2658	5510
2011	48.925590481264	11262	5510
2011	47.91721019219	11499	5510
2011	113.842975206611	4840	5510
2011	326.035502958579	1690	5510
2011	346.540880503144	1590	5510
2011	156.400794777178	3523	5510
2011	782.670454545454	704	5510
2011	130.847779624792	4211	5510
2011	52.197802197802	10556	5510
2011	82.22653335323	6701	5510
2011	92.279350192597	5971	5510
2011	114.959315668683	4793	5510
2011	152.209944751381	3620	5510
2011	162.18787158145	1682	2728
2011	89.825485676654	3037	2728
2011	51.019263138208	5347	2728
2011	20.806955991152	13111	2728
2011	55.122246918569	4949	2728
2011	34.466203411244	7915	2728
2011	21.773485513608	12529	2728
2011	102.633559066967	2658	2728
2011	24.223050967856	11262	2728
2011	23.723802069745	11499	2728
2011	56.363636363636	4840	2728
2011	161.420118343195	1690	2728
2011	171.572327044025	1590	2728
2011	77.434005109281	3523	2728
2011	387.5	704	2728
2011	64.782711944906	4211	2728
2011	25.843122394846	10556	2728
2011	40.710341740038	6701	2728
2011	45.687489532741	5971	2728
2011	56.916336323805	4793	2728
2011	75.359116022099	3620	2728
2011	49.583828775267	1682	834
2011	27.461310503786	3037	834
2011	15.597531325977	5347	834
2011	6.361070856532	13111	834
2011	16.851889270559	4949	834
2011	10.536955148452	7915	834
2011	6.656556788251	12529	834
2011	31.3769751693	2658	834
2011	7.405434203516	11262	834
2011	7.252804591703	11499	834
2011	17.231404958677	4840	834
2011	49.349112426035	1690	834
2011	52.452830188679	1590	834
2011	23.673005960828	3523	834
2011	118.465909090909	704	834
2011	19.80527190691	4211	834
2011	7.900719969685	10556	834
2011	12.445903596478	6701	834
2011	13.967509629877	5971	834
2011	17.400375547673	4793	834
2011	23.038674033149	3620	834
2011	28.299643281807	1682	476
2011	15.673361870266	3037	476
2011	8.902188142883	5347	476
2011	3.630539241857	13111	476
2011	9.618104667609	4949	476
2011	6.013897662665	7915	476
2011	3.799185888738	12529	476
2011	17.908201655379	2658	476
2011	4.22660273486	11262	476
2011	4.139490390468	11499	476
2011	9.834710743801	4840	476
2011	28.165680473372	1690	476
2011	29.937106918238	1590	476
2011	13.511212035197	3523	476
2011	67.613636363636	704	476
2011	11.303728330562	4211	476
2011	4.509283819628	10556	476
2011	7.103417400388	6701	476
2011	7.971864009378	5971	476
2011	9.931149593156	4793	476
2011	13.149171270718	3620	476
2011	63.376932223543	1682	1066
2011	35.100428054	3037	1066
2011	19.936412941836	5347	1066
2011	8.130577377774	13111	1066
2011	21.539704990907	4949	1066
2011	13.468098547062	7915	1066
2011	8.508260834863	12529	1066
2011	40.105342362678	2658	1066
2011	9.465459065885	11262	1066
2011	9.270371336637	11499	1066
2011	22.024793388429	4840	1066
2011	63.076923076923	1690	1066
2011	67.044025157232	1590	1066
2011	30.258302583025	3523	1066
2011	151.420454545454	704	1066
2011	25.314652101638	4211	1066
2011	10.098522167487	10556	1066
2011	15.908073421877	6701	1066
2011	17.852955953776	5971	1066
2011	22.240767786355	4793	1066
2011	29.447513812154	3620	1066
2011	29.548156956004	1682	497
2011	16.364833717484	3037	497
2011	9.294931737422	5347	497
2011	3.790710090763	13111	497
2011	10.04243281471	4949	497
2011	6.279216677195	7915	497
2011	3.966797030888	12529	497
2011	18.69826937547	2658	497
2011	4.413070502575	11262	497
2011	4.322114966518	11499	497
2011	10.268595041322	4840	497
2011	29.408284023668	1690	497
2011	31.25786163522	1590	497
2011	14.107294919103	3523	497
2011	70.59659090909	704	497
2011	11.802422227499	4211	497
2011	4.708222811671	10556	497
2011	7.416803462169	6701	497
2011	8.323563892145	5971	497
2011	10.369288545795	4793	497
2011	13.729281767955	3620	497
2011	173.483947681331	1682	2918
2011	96.081659532433	3037	2918
2011	54.572657564989	5347	2918
2011	22.256120814583	13111	2918
2011	58.961406344716	4949	2918
2011	36.866708780795	7915	2918
2011	23.289967275919	12529	2918
2011	109.781790820165	2658	2918
2011	25.910140294796	11262	2918
2011	25.376119662579	11499	2918
2011	60.289256198347	4840	2918
2011	172.662721893491	1690	2918
2011	183.522012578616	1590	2918
2011	82.827135963667	3523	2918
2011	414.488636363636	704	2918
2011	69.294704345761	4211	2918
2011	27.643046608563	10556	2918
2011	43.545739441874	6701	2918
2011	48.869536091107	5971	2918
2011	60.880450657208	4793	2918
2011	80.607734806629	3620	2918
2011	109.988109393579	1682	1850
2011	60.915377016792	3037	1850
2011	34.598840471292	5347	1850
2011	14.110289070246	13111	1850
2011	37.381289149323	4949	1850
2011	23.373341756159	7915	1850
2011	14.765743475137	12529	1850
2011	69.601203912716	2658	1850
2011	16.42692239389	11262	1850
2011	16.088355509174	11499	1850
2011	38.223140495867	4840	1850
2011	109.467455621301	1690	1850
2011	116.352201257861	1590	1850
2011	52.512063582174	3523	1850
2011	262.78409090909	704	1850
2011	43.932557587271	4211	1850
2011	17.525577870405	10556	1850
2011	27.607819728398	6701	1850
2011	30.9830849104	5971	1850
2011	38.597955351554	4793	1850
2011	51.10497237569	3620	1850
2011	58.9774078478	1682	992
2011	32.663812973328	3037	992
2011	18.552459322984	5347	992
2011	7.566165814964	13111	992
2011	20.044453424934	4949	992
2011	12.533164876816	7915	992
2011	7.917631095857	12529	992
2011	37.32129420617	2658	992
2011	8.808382170129	11262	992
2011	8.62683711627	11499	992
2011	20.495867768595	4840	992
2011	58.698224852071	1690	992
2011	62.389937106918	1590	992
2011	28.157820039738	3523	992
2011	140.90909090909	704	992
2011	23.557349798147	4211	992
2011	9.397499052671	10556	992
2011	14.803760632741	6701	992
2011	16.61363255736	5971	992
2011	20.696849572292	4793	992
2011	27.403314917127	3620	992
2011	31.093935790725	1682	523
2011	17.220941718801	3037	523
2011	9.781185711613	5347	523
2011	3.989016856075	13111	523
2011	10.567791473024	4949	523
2011	6.60770688566	7915	523
2011	4.174315587836	12529	523
2011	19.676448457486	2658	523
2011	4.64393535784	11262	523
2011	4.548221584485	11499	523
2011	10.805785123966	4840	523
2011	30.94674556213	1690	523
2011	32.893081761006	1590	523
2011	14.845302299176	3523	523
2011	74.289772727272	704	523
2011	12.419852766563	4211	523
2011	4.95452823039	10556	523
2011	7.804805252947	6701	523
2011	8.759001842237	5971	523
2011	10.911746296682	4793	523
2011	14.447513812154	3620	523
2011	142.033293697978	1682	2389
2011	78.663154428712	3037	2389
2011	44.679259397793	5347	2389
2011	18.22134085882	13111	2389
2011	48.272378258233	4949	2389
2011	30.183196462413	7915	2389
2011	19.067762790326	12529	2389
2011	89.879608728367	2658	2389
2011	21.212928431894	11262	2389
2011	20.775719627793	11499	2389
2011	49.359504132231	4840	2389
2011	141.360946745562	1690	2389
2011	150.251572327044	1590	2389
2011	67.811524269088	3523	2389
2011	339.34659090909	704	2389
2011	56.732367608644	4211	2389
2011	22.631678666161	10556	2389
2011	35.651395314132	6701	2389
2011	40.010048568079	5971	2389
2011	49.843521802628	4793	2389
2011	65.994475138121	3620	2389
2011	117.300832342449	1682	1973
2011	64.965426407639	3037	1973
2011	36.899195810734	5347	1973
2011	15.048432613835	13111	1973
2011	39.866639725197	4949	1973
2011	24.927353126974	7915	1973
2011	15.74746587916	12529	1973
2011	74.228743416102	2658	1973
2011	17.519090747646	11262	1973
2011	17.158013740325	11499	1973
2011	40.764462809917	4840	1973
2011	116.745562130177	1690	1973
2011	124.088050314465	1590	1973
2011	56.003406187908	3523	1973
2011	280.255681818181	704	1973
2011	46.853478983614	4211	1973
2011	18.690791966654	10556	1973
2011	29.443366661692	6701	1973
2011	33.043041366605	5971	1973
2011	41.164197788441	4793	1973
2011	54.502762430939	3620	1973
2011	158.442330558858	1682	2665
2011	87.751070135001	3037	2665
2011	49.841032354591	5347	2665
2011	20.326443444435	13111	2665
2011	53.849262477268	4949	2665
2011	33.670246367656	7915	2665
2011	21.270652087157	12529	2665
2011	100.263355906696	2658	2665
2011	23.663647664713	11262	2665
2011	23.175928341594	11499	2665
2011	55.061983471074	4840	2665
2011	157.692307692307	1690	2665
2011	167.610062893081	1590	2665
2011	75.645756457564	3523	2665
2011	378.551136363636	704	2665
2011	63.286630254096	4211	2665
2011	25.246305418719	10556	2665
2011	39.770183554693	6701	2665
2011	44.632389884441	5971	2665
2011	55.601919465887	4793	2665
2011	73.618784530386	3620	2665
2011	147.027348394768	1682	2473
2011	81.429041817583	3037	2473
2011	46.250233775949	5347	2473
2011	18.862024254442	13111	2473
2011	49.969690846635	4949	2473
2011	31.24447252053	7915	2473
2011	19.738207358927	12529	2473
2011	93.039879608728	2658	2473
2011	21.958799502752	11262	2473
2011	21.506217931994	11499	2473
2011	51.095041322314	4840	2473
2011	146.331360946745	1690	2473
2011	155.534591194968	1590	2473
2011	70.195855804711	3523	2473
2011	351.278409090909	704	2473
2011	58.72714319639	4211	2473
2011	23.427434634331	10556	2473
2011	36.904939561259	6701	2473
2011	41.416848099145	5971	2473
2011	51.596077613185	4793	2473
2011	68.314917127071	3620	2473
2011	182.164090368608	1682	3064
2011	100.889035232136	3037	3064
2011	57.303160650832	5347	3064
2011	23.36968957364	13111	3064
2011	61.911497272176	4949	3064
2011	38.711307643714	7915	3064
2011	24.455263788011	12529	3064
2011	115.274642588412	2658	3064
2011	27.206535251287	11262	3064
2011	26.645795286546	11499	3064
2011	63.305785123966	4840	3064
2011	181.301775147928	1690	3064
2011	192.704402515723	1590	3064
2011	86.971331251774	3523	3064
2011	435.227272727272	704	3064
2011	72.761814295891	4211	3064
2011	29.026146267525	10556	3064
2011	45.724518728547	6701	3064
2011	51.314687657008	5971	3064
2011	63.926559566033	4793	3064
2011	84.6408839779	3620	3064
2011	89.001189060642	1682	1497
2011	49.292064537372	3037	1497
2011	27.997007667851	5347	1497
2011	11.417893371977	13111	1497
2011	30.248535057587	4949	1497
2011	18.913455464308	7915	1497
2011	11.948279990422	12529	1497
2011	56.320541760722	2658	1497
2011	13.292488012786	11262	1497
2011	13.018523349856	11499	1497
2011	30.929752066115	4840	1497
2011	88.579881656804	1690	1497
2011	94.150943396226	1590	1497
2011	42.49219415271	3523	1497
2011	212.642045454545	704	1497
2011	35.549750653051	4211	1497
2011	14.181508147025	10556	1497
2011	22.339949261304	6701	1497
2011	25.071177357226	5971	1497
2011	31.233048195284	4793	1497
2011	41.35359116022	3620	1497
2011	180.856123662306	1682	3042
2011	100.164636154099	3037	3042
2011	56.891714980362	5347	3042
2011	23.201891541453	13111	3042
2011	61.466963022832	4949	3042
2011	38.433354390397	7915	3042
2011	24.279671162902	12529	3042
2011	114.446952595936	2658	3042
2011	27.011188066062	11262	3042
2011	26.454474302113	11499	3042
2011	62.851239669421	4840	3042
2011	180	1690	3042
